step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
0,24,96,5,0.078125,0.552933834,4
0,24,15,4,0.0625,0.39128539,5
0,24,99,4,0.0625,0.429771863,6
0,24,9,3,0.046875,0.332541771,7
0,24,50,3,0.046875,0.286593392,8
0,24,116,3,0.046875,0.308023989,0
0,24,8,2,0.03125,0.130401731,0
0,24,52,2,0.03125,0.197147757,0
0,24,79,2,0.03125,0.482141167,0
0,24,107,2,0.03125,0.130431317,0
0,24,2,1,0.015625,0.05901698,0
0,24,14,1,0.015625,0.073555171,0
0,24,17,1,0.015625,0.146281913,0
0,24,23,1,0.015625,0.060414292,0
0,24,46,1,0.015625,0.082056716,0
0,24,49,1,0.015625,0.034558378,0
0,24,85,1,0.015625,0.058785763,0
0,24,95,1,0.015625,0.072414763,0
0,24,97,1,0.015625,0.080209009,0
0,24,100,1,0.015625,0.129093334,0
0,24,102,1,0.015625,0.295497566,0
0,24,105,1,0.015625,0.039776441,0
0,24,126,1,0.015625,0.113758199,0
0,25,104,8,0.125,1.746882103,1
0,25,26,5,0.078125,0.699210785,2
0,25,42,5,0.078125,0.849857256,3
0,25,58,5,0.078125,0.515578389,4
0,25,0,4,0.0625,0.432244338,5
0,25,6,4,0.0625,0.289787505,6
0,25,15,4,0.0625,0.433862507,7
0,25,28,4,0.0625,0.495651744,8
0,25,32,3,0.046875,0.324466877,0
0,25,66,3,0.046875,0.286557399,0
0,25,82,3,0.046875,0.358344451,0
0,25,23,2,0.03125,0.211931407,0
0,25,77,2,0.03125,0.235270493,0
0,25,78,2,0.03125,0.173638374,0
0,25,118,2,0.03125,0.278275698,0
0,25,16,1,0.015625,0.095300831,0
0,25,61,1,0.015625,0.090218045,0
0,25,91,1,0.015625,0.054300755,0
0,25,99,1,0.015625,0.101388745,0
0,25,101,1,0.015625,0.096745819,0
0,25,103,1,0.015625,0.073503993,0
0,25,115,1,0.015625,0.098269343,0
0,25,124,1,0.015625,0.058713142,0
0,26,90,6,0.09375,0.936119713,1
0,26,100,5,0.078125,0.752975717,2
0,26,17,4,0.0625,0.529385366,3
0,26,48,4,0.0625,0.690275311,4
0,26,79,4,0.0625,0.730378821,5
0,26,88,4,0.0625,0.373741776,6
0,26,107,4,0.0625,0.396461032,7
0,26,55,3,0.046875,0.261194907,8
0,26,75,3,0.046875,0.299862407,0
