variant,case,placement,batch_size,context_length,gpu_experts,pim_experts,expert_only_shape_key,kv_only_shape_key,combined_shape_key,expert_only_us,kv_only_us,combined_us,combined_minus_isolated_max_us,combined_over_isolated_max,expert_completion_delta_us,expert_completion_ratio,gpu_expert_completion_delta_us,gpu_expert_completion_ratio,pim_expert_completion_delta_us,pim_expert_completion_ratio,kv_completion_delta_us,kv_completion_ratio,gpu_accepted_to_column_issue_mean_us,kv_accepted_to_column_issue_mean_us,gpu_isolated_accepted_to_column_issue_mean_us,kv_isolated_accepted_to_column_issue_mean_us,gpu_rejected_attempts_per_request,kv_rejected_attempts_per_request
rb128-dual,b8_c8k,fixed-half-prefix,8,8192,4,4,a57657f8f60627c0b42bc8893efddef5de1d5c4d963625a8d6ddb8a4c5765bb1,a6fb6210aaef4eefd3cf865a407e648d37fa1dce41ab0a5618cb76989bc07b14,c2804e40610e68d4510163daa20ec4d6ef40aa53468413b1aed624dbbe747444,49.285392,42.032328,54.1008,4.815407999999998,1.0977045693377054,0.02776800000000179,1.0005634123798792,27.2532,3.3460371176107215,0.02776800000000179,1.0005634123798792,12.068472,1.2871235683162732,0.16261930208333333,0.17072517553710936,0.16139750520833332,0.16551425756835939,7.237847222222222,4.636627197265625
rb128-dual,b8_c16k,gpu-only,8,16384,8,0,52ccb710699d573f717b10f9f89d0a7e6287c632dfb3e3159a64e267549eee5f,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,1b902657bc662f98c6776b4b7fe03d29366b5b588b8ce1d2b751943a5efed8a8,23.49204,84.289608,108.311736,24.022127999999995,1.2849951324960485,54.42933599999999,3.3169267547645926,54.42933599999999,3.3169267547645926,0.0,,24.022127999999995,1.2849951324960485,0.1646280390625,0.17043929772949218,0.1640547356770833,0.16614187097167968,11.14675564236111,3.5492401123046875
rb128-dual,b8_c16k,frozen-oracle,8,16384,7,1,f6613ee99fd29306ac38ed1dfcddb7a9f4a11b218a49024de13b5a74d1e87881,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,a69e6d5251ebb1936b42ad0ed5eac084d5e705c93ce4529f6ca527bd16cca2ce,20.607912,84.289608,105.27036,20.980751999999995,1.2489126773492647,52.852176,3.5646545850933373,52.852176,3.5646545850933373,0.009047999999999945,1.0007328043665034,20.980751999999995,1.2489126773492647,0.16483574404761903,0.16982023461914061,0.16444943898809525,0.16614187097167968,11.193390376984127,3.7433624267578125
rb128-dual,b8_c16k,fixed-half-prefix,8,16384,4,4,a57657f8f60627c0b42bc8893efddef5de1d5c4d963625a8d6ddb8a4c5765bb1,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,987be3fda115241bbe194b830e0005589b32a70b6852bfd1ae7b3abd93502d71,49.285392,84.289608,96.130008,11.840400000000002,1.1404728326652083,10.514399999999995,1.2133370472126912,48.183096,5.147745279724975,0.028391999999996642,1.000576073332236,11.840400000000002,1.1404728326652083,0.1599843984375,0.1687078634033203,0.16139750520833332,0.16614187097167968,11.54763454861111,4.3101043701171875
rb128-dual,b16_c8k,gpu-only,16,8192,8,0,52ccb710699d573f717b10f9f89d0a7e6287c632dfb3e3159a64e267549eee5f,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,1b902657bc662f98c6776b4b7fe03d29366b5b588b8ce1d2b751943a5efed8a8,23.49204,84.289608,108.311736,24.022127999999995,1.2849951324960485,54.42933599999999,3.3169267547645926,54.42933599999999,3.3169267547645926,0.0,,24.022127999999995,1.2849951324960485,0.1646280390625,0.17043929772949218,0.1640547356770833,0.16614187097167968,11.14675564236111,3.5492401123046875
rb128-dual,b16_c8k,frozen-oracle,16,8192,7,1,721d1ffbcce835c31d643e3ffad679cfa42c3ac840b91dc3a8f84338dbc69245,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,cc5fa2d380d97dda182ca3a78f37d544a336823837d178ae929ee4c6cd5711c3,24.66048,84.289608,104.907816,20.618207999999996,1.2446115065572496,48.409608,2.963044028340081,52.460616,3.545461426668281,0.014040000000001385,1.0005693319838058,20.618207999999996,1.2446115065572496,0.16294681696428573,0.16965505590820312,0.16445001934523812,0.16614187097167968,11.20529513888889,3.72467041015625
rb128-dual,b16_c8k,fixed-half-prefix,16,8192,4,4,61a354e5410c6bc400a1b8d3592198586eb22ba9a4a79bb194fb02114ba4fe0f,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,cdf700c1a76b5dbd55ae7847ef3095b4b4175691e5eb606f84bace92efe889c5,98.535528,84.289608,98.568912,0.03338399999999808,1.0003388016553785,0.03338399999999808,1.0003388016553785,48.125064,5.148208907056799,0.03338399999999808,1.0003388016553785,12.050687999999994,1.1429676597855336,0.16049370052083334,0.16904230078125,0.16123429427083333,0.16614187097167968,9.565321180555555,4.5912017822265625
rb256-single,b8_c4k,gpu-only,8,4096,8,0,52ccb710699d573f717b10f9f89d0a7e6287c632dfb3e3159a64e267549eee5f,086651f43deeb27c329b73ea5fdb2636c7cd239593e7acc1b658e39600fd7639,cdcaff2fdb04a5fd6014e8c0bdd542bbe1943c614df1ba1d737f25dbeb4bf2a9,23.288616,20.662824,43.688112,20.399495999999996,1.8759428211620646,20.399495999999996,1.8759428211620646,20.399495999999996,1.8759428211620646,0.0,,21.823464,2.056170444078699,0.31920325260416665,0.335244609375,0.3234077877604167,0.32253767431640623,5.018337673611111,5.04986572265625
rb256-single,b8_c4k,frozen-oracle,8,4096,7,1,f6613ee99fd29306ac38ed1dfcddb7a9f4a11b218a49024de13b5a74d1e87881,086651f43deeb27c329b73ea5fdb2636c7cd239593e7acc1b658e39600fd7639,0fc462e51034129a5d92c1202114715804695f13840a57af0c1faec0550e2aea,22.625616,20.662824,53.046864,30.421248,2.344548939573623,30.421248,2.344548939573623,17.979624,1.7946578780440718,34.802352,2.9075518161296943,20.170175999999998,1.976157760430036,0.3166275744047619,0.3357441826171875,0.36042616071428574,0.32253767431640623,5.272569444444445,4.77337646484375
rb256-single,b8_c4k,fixed-half-prefix,8,4096,4,4,a57657f8f60627c0b42bc8893efddef5de1d5c4d963625a8d6ddb8a4c5765bb1,086651f43deeb27c329b73ea5fdb2636c7cd239593e7acc1b658e39600fd7639,48b0cab302207be90ff4dae6f2bbb9fae82174adf9934ab09d10a3dc970f7903,58.918704,20.662824,80.132832,21.214127999999995,1.3600576143019032,21.214127999999995,1.3600576143019032,13.181064,1.821223077521188,21.214127999999995,1.3600576143019032,15.167256000000002,1.7340359672037085,0.31176518750000004,0.39070552294921873,0.4434129375,0.32253767431640623,6.849609375,4.99029541015625
rb256-single,b8_c8k,gpu-only,8,8192,8,0,52ccb710699d573f717b10f9f89d0a7e6287c632dfb3e3159a64e267549eee5f,a6fb6210aaef4eefd3cf865a407e648d37fa1dce41ab0a5618cb76989bc07b14,6ac70e80a43138efda6468880d2247d1b954ba6a0caf3846af8f69cdc438dbf3,23.288616,41.860104,64.851696,22.991592000000004,1.5492483248488824,32.295432000000005,2.3867475851720856,32.295432000000005,2.3867475851720856,0.0,,22.991592000000004,1.5492483248488824,0.31772892057291663,0.3357748894042969,0.3234077877604167,0.3283321926269531,5.244249131944445,5.0052490234375
rb256-single,b8_c8k,frozen-oracle,8,8192,7,1,f6613ee99fd29306ac38ed1dfcddb7a9f4a11b218a49024de13b5a74d1e87881,a6fb6210aaef4eefd3cf865a407e648d37fa1dce41ab0a5618cb76989bc07b14,7481f917e97e1db6760f8506ae31d31cbe4c6a1a0469acad5569d337ef33c8ce,22.625616,41.860104,64.244856,22.384752,1.534751466455984,36.401976,2.6088833117295014,30.491448,2.347651617529441,40.78308,3.235361515835556,22.384752,1.534751466455984,0.3161831369047619,0.35412307543945315,0.36042616071428574,0.3283321926269531,6.844928075396825,4.6595458984375
rb256-single,b8_c8k,fixed-half-prefix,8,8192,4,4,a57657f8f60627c0b42bc8893efddef5de1d5c4d963625a8d6ddb8a4c5765bb1,a6fb6210aaef4eefd3cf865a407e648d37fa1dce41ab0a5618cb76989bc07b14,c2804e40610e68d4510163daa20ec4d6ef40aa53468413b1aed624dbbe747444,58.918704,41.860104,90.616032,31.697328000000006,1.537984134885248,31.697328000000006,1.537984134885248,27.890616,2.737675919446388,31.697328000000006,1.537984134885248,19.31904,1.4615143813307296,0.312702609375,0.3965289580078125,0.4434129375,0.3283321926269531,10.30154079861111,4.9598388671875
rb256-single,b8_c16k,gpu-only,8,16384,8,0,52ccb710699d573f717b10f9f89d0a7e6287c632dfb3e3159a64e267549eee5f,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,1b902657bc662f98c6776b4b7fe03d29366b5b588b8ce1d2b751943a5efed8a8,23.288616,84.240936,107.276208,23.035271999999992,1.2734451098691495,53.533896,3.298715217769918,53.533896,3.298715217769918,0.0,,23.035271999999992,1.2734451098691495,0.31810788411458335,0.33492508264160153,0.3234077877604167,0.33113111389160155,5.173285590277778,5.135528564453125
rb256-single,b8_c16k,frozen-oracle,8,16384,7,1,f6613ee99fd29306ac38ed1dfcddb7a9f4a11b218a49024de13b5a74d1e87881,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,a69e6d5251ebb1936b42ad0ed5eac084d5e705c93ce4529f6ca527bd16cca2ce,22.625616,84.240936,106.407288,22.16635199999999,1.2631304096621148,51.885287999999996,3.2932099616646897,51.885287999999996,3.2932099616646897,21.696792000000002,2.1892229290649157,22.16635199999999,1.2631304096621148,0.31340676636904763,0.3438930402832031,0.36042616071428574,0.33113111389160155,10.631386408730158,4.0181732177734375
rb256-single,b8_c16k,fixed-half-prefix,8,16384,4,4,a57657f8f60627c0b42bc8893efddef5de1d5c4d963625a8d6ddb8a4c5765bb1,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,987be3fda115241bbe194b830e0005589b32a70b6852bfd1ae7b3abd93502d71,58.918704,84.240936,104.871624,20.630687999999992,1.2449009825816748,38.450568,1.6526037639931794,50.797656,4.164858875670633,38.450568,1.6526037639931794,20.630687999999992,1.2449009825816748,0.303366375,0.37212773583984377,0.4434129375,0.33113111389160155,14.324110243055555,4.70880126953125
rb256-single,b16_c8k,gpu-only,16,8192,8,0,52ccb710699d573f717b10f9f89d0a7e6287c632dfb3e3159a64e267549eee5f,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,1b902657bc662f98c6776b4b7fe03d29366b5b588b8ce1d2b751943a5efed8a8,23.288616,84.240936,107.276208,23.035271999999992,1.2734451098691495,53.533896,3.298715217769918,53.533896,3.298715217769918,0.0,,23.035271999999992,1.2734451098691495,0.31810788411458335,0.33492508264160153,0.3234077877604167,0.33113111389160155,5.173285590277778,5.135528564453125
rb256-single,b16_c8k,frozen-oracle,16,8192,7,1,721d1ffbcce835c31d643e3ffad679cfa42c3ac840b91dc3a8f84338dbc69245,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,cc5fa2d380d97dda182ca3a78f37d544a336823837d178ae929ee4c6cd5711c3,34.682856,84.240936,108.513912,24.272976,1.2881375392125272,41.971487999999994,2.2101508595485906,52.18917599999999,3.141176621182253,41.971487999999994,2.2101508595485906,24.272976,1.2881375392125272,0.3112609732142857,0.35304851403808596,0.3890097366071429,0.33113111389160155,9.640252976190476,4.4838409423828125
rb256-single,b16_c8k,fixed-half-prefix,16,8192,4,4,61a354e5410c6bc400a1b8d3592198586eb22ba9a4a79bb194fb02114ba4fe0f,c3898dba0eadc0cc0f7933a1ff3a0c21b9bb856f4cdb0894aa3710cfa4930c34,cdf700c1a76b5dbd55ae7847ef3095b4b4175691e5eb606f84bace92efe889c5,108.169776,84.240936,160.670952,52.501176,1.4853590156274337,52.501176,1.4853590156274337,57.245136,4.566557810434648,52.501176,1.4853590156274337,27.510599999999997,1.3265704455135683,0.30971409895833335,0.398841650390625,0.4434129375,0.33113111389160155,16.16558159722222,5.0757904052734375
