case,policy,layer,batch_size,context_length,request_scale,capacity_state,layer_start_us,layer_end_us,layer_span_us,attention_latency_us,local_kv_latency_us,cxl_kv_latency_us,attention_critical_path_us,expert_critical_path_us,cxl_critical_path_us,gpu_request_completion_us,local_kv_request_completion_us,cxl_kv_request_completion_us,pim_request_completion_us,cxl_queue_wait_us_all_requests,cxl_link_busy_ratio
b32_c16k,sieve,7,32,16384,4096,spill,6881.987096767995,7865.128110591993,983.141013823998,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,8,32,16384,4096,spill,7865.128110591993,8848.269124415992,983.141013823999,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,9,32,16384,4096,spill,8848.269124415992,9831.41013823999,983.1410138239971,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,10,32,16384,4096,spill,9831.41013823999,10814.551152063987,983.1410138239971,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,11,32,16384,4096,spill,10814.551152063987,11797.692165887984,983.1410138239971,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,12,32,16384,4096,spill,11797.692165887984,12780.83317971198,983.1410138239971,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,13,32,16384,4096,spill,12780.83317971198,13763.974193535978,983.1410138239971,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,14,32,16384,4096,spill,13763.974193535978,14747.115207359975,983.1410138239971,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,15,32,16384,4096,spill,14747.115207359975,15730.256221183972,983.1410138239971,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,16,32,16384,4096,spill,15730.256221183972,16713.39723500797,983.141013823999,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,17,32,16384,4096,spill,16713.39723500797,17696.538248831974,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,18,32,16384,4096,spill,17696.538248831974,18679.679262655976,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,19,32,16384,4096,spill,18679.679262655976,19662.82027647998,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,20,32,16384,4096,spill,19662.82027647998,20645.96129030398,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,21,32,16384,4096,spill,20645.96129030398,21629.102304127984,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,22,32,16384,4096,spill,21629.102304127984,22612.243317951987,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,23,32,16384,4096,spill,22612.243317951987,23595.38433177599,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,24,32,16384,4096,spill,23595.38433177599,24578.525345599992,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,25,32,16384,4096,spill,24578.525345599992,25561.666359423994,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,26,32,16384,4096,spill,25561.666359423994,26544.807373247997,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,27,32,16384,4096,spill,26544.807373247997,27527.948387072,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,28,32,16384,4096,spill,27527.948387072,28511.089400896002,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,29,32,16384,4096,spill,28511.089400896002,29494.230414720005,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,30,32,16384,4096,spill,29494.230414720005,30477.371428544007,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,31,32,16384,4096,spill,30477.371428544007,31460.51244236801,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,32,32,16384,4096,spill,31460.51244236801,32443.653456192013,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,33,32,16384,4096,spill,32443.653456192013,33426.794470016015,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,34,32,16384,4096,spill,33426.794470016015,34409.93548384002,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,35,32,16384,4096,spill,34409.93548384002,35393.07649766402,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,36,32,16384,4096,spill,35393.07649766402,36376.21751148802,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,37,32,16384,4096,spill,36376.21751148802,37359.358525312025,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,38,32,16384,4096,spill,37359.358525312025,38342.49953913603,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,39,32,16384,4096,spill,38342.49953913603,39325.64055296003,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,40,32,16384,4096,spill,39325.64055296003,40308.78156678403,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,41,32,16384,4096,spill,40308.78156678403,41291.922580608036,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,42,32,16384,4096,spill,41291.922580608036,42275.06359443204,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,43,32,16384,4096,spill,42275.06359443204,43258.20460825604,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,44,32,16384,4096,spill,43258.20460825604,44241.34562208004,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,45,32,16384,4096,spill,44241.34562208004,45224.486635904046,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,46,32,16384,4096,spill,45224.486635904046,46207.62764972805,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,47,32,16384,4096,spill,46207.62764972805,47190.76866355205,983.1410138240026,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
