step,layer,expert_id,token_count,target
0,40,115,5,gpu
0,40,119,4,gpu
0,40,121,1,pim
0,40,124,1,pim
0,41,2,4,gpu
0,41,9,1,pim
0,41,11,1,pim
0,41,15,1,pim
0,41,17,3,gpu
0,41,18,3,gpu
0,41,19,1,pim
0,41,20,2,gpu
0,41,35,2,gpu
0,41,45,1,pim
0,41,46,3,gpu
0,41,48,2,gpu
0,41,52,3,gpu
0,41,56,1,pim
0,41,58,3,gpu
0,41,66,2,gpu
0,41,69,4,gpu
0,41,71,1,pim
0,41,72,1,pim
0,41,79,1,pim
0,41,81,1,pim
0,41,83,5,gpu
0,41,85,2,pim
0,41,91,1,pim
0,41,92,1,pim
0,41,99,1,pim
0,41,102,2,pim
0,41,103,3,gpu
0,41,112,2,pim
0,41,115,1,pim
0,41,120,1,pim
0,41,122,1,pim
0,41,126,2,pim
0,41,127,1,pim
0,42,2,1,pim
0,42,4,1,pim
0,42,7,3,gpu
0,42,8,1,pim
0,42,18,2,gpu
0,42,21,2,gpu
0,42,22,1,pim
0,42,23,1,pim
0,42,27,2,gpu
0,42,28,1,pim
0,42,32,5,gpu
0,42,36,5,gpu
0,42,37,3,gpu
0,42,54,1,pim
0,42,59,2,gpu
0,42,60,3,gpu
0,42,64,2,gpu
0,42,65,1,pim
0,42,68,1,pim
0,42,70,1,pim
0,42,71,1,pim
0,42,74,2,pim
0,42,76,5,gpu
0,42,77,1,pim
0,42,93,2,pim
0,42,98,1,pim
0,42,101,2,pim
0,42,102,4,gpu
0,42,106,1,pim
0,42,109,1,pim
0,42,114,2,pim
0,42,125,2,pim
0,42,127,1,pim
0,43,2,1,pim
0,43,6,4,gpu
0,43,9,1,pim
0,43,12,2,gpu
0,43,16,1,pim
0,43,17,1,pim
0,43,18,1,pim
0,43,19,3,gpu
0,43,20,3,gpu
0,43,26,1,pim
0,43,27,2,gpu
0,43,29,2,gpu
0,43,30,2,gpu
0,43,40,1,pim
0,43,41,1,pim
0,43,43,1,pim
0,43,45,2,gpu
0,43,49,2,gpu
0,43,52,2,pim
0,43,56,1,pim
0,43,60,1,pim
0,43,74,1,pim
0,43,77,2,pim
0,43,78,5,gpu
0,43,80,1,pim
0,43,87,4,gpu
0,43,88,1,pim
0,43,89,1,pim
0,43,94,2,pim
0,43,96,4,gpu
0,43,102,1,pim
0,43,104,1,pim
0,43,112,3,gpu
0,43,120,1,pim
0,43,127,2,pim
0,44,0,3,gpu
0,44,1,1,pim
0,44,3,1,pim
0,44,6,1,pim
0,44,7,2,gpu
0,44,11,1,pim
0,44,17,1,pim
0,44,18,1,pim
0,44,20,4,gpu
0,44,21,1,pim
0,44,23,1,pim
0,44,29,1,pim
0,44,30,3,gpu
0,44,38,1,pim
0,44,42,1,pim
0,44,45,1,pim
0,44,48,4,gpu
0,44,53,2,gpu
0,44,61,1,pim
0,44,62,1,pim
0,44,65,1,pim
0,44,68,1,pim
0,44,73,2,gpu
0,44,79,1,pim
0,44,81,1,pim
0,44,83,1,pim
0,44,88,2,pim
0,44,92,2,pim
0,44,94,3,gpu
0,44,97,1,pim
0,44,98,3,gpu
0,44,99,3,gpu
0,44,113,3,gpu
0,44,119,1,pim
0,44,121,7,gpu
0,45,1,3,gpu
0,45,7,4,gpu
0,45,10,1,pim
0,45,12,1,pim
0,45,16,1,pim
0,45,17,2,gpu
0,45,22,2,gpu
